STN,YYYYMMDD,HH,DD,FH,FF,FX
258,20180412,11,60,90,80,120
258,20180412,12,70,90,90,120
258,20180412,13,80,80,80,110
258,20180412,14,60,60,40,90
258,20180412,15,20,40,50,50
258,20180412,16,100,60,50,90
258,20180412,17,100,50,40,70
258,20180412,18,90,40,50,60
258,20180412,19,110,50,50,60
258,20180412,20,90,40,20,50
258,20180412,21,80,30,40,40
258,20180412,22,100,30,30,50
258,20180412,23,90,30,30,40
258,20180412,24,120,20,10,30
258,20180413,1,50,10,20,30
258,20180413,2,170,20,30,30
258,20180413,3,210,30,30,40
258,20180413,4,170,20,20,40
258,20180413,5,160,20,10,30
258,20180413,6,160,20,10,20
258,20180413,7,140,20,30,30
258,20180413,8,170,30,40,40
258,20180413,9,180,30,40,50
258,20180413,10,200,40,40,60
258,20180413,11,210,30,30,40
258,20180413,12,230,40,50,60
258,20180413,13,250,60,70,80
258,20180413,14,260,70,80,90
258,20180413,15,260,70,60,90
258,20180413,16,260,70,80,100
258,20180413,17,270,80,70,100
258,20180413,18,250,60,70,90
258,20180413,19,260,60,60,80
258,20180413,20,300,60,50,90
258,20180413,21,270,50,60,70
258,20180413,22,270,60,60,70
258,20180413,23,270,50,50,80
258,20180413,24,260,50,50,70
258,20180414,1,270,40,50,60
258,20180414,2,270,50,50,60
258,20180414,3,260,50,50,60
258,20180414,4,260,60,60,70
258,20180414,5,270,50,50,70
258,20180414,6,280,50,40,60
258,20180414,7,260,30,30,50
258,20180414,8,230,40,50,60
258,20180414,9,230,50,50,60
258,20180414,10,230,50,50,70
258,20180414,11,240,40,40,60
258,20180414,12,240,50,50,60
258,20180414,13,220,50,40,60
258,20180414,14,210,30,30,50
258,20180414,15,210,20,20,40
258,20180414,16,0,10,0,30
258,20180414,17,0,10,0,10
258,20180414,18,20,10,20,20
258,20180414,19,60,20,20,30
258,20180414,20,40,20,20,30
258,20180414,21,50,30,40,40
258,20180414,22,70,40,40,50
258,20180414,23,70,40,40,40
258,20180414,24,70,40,40,50
258,20180415,1,90,40,40,50
258,20180415,2,100,50,50,60
258,20180415,3,90,50,50,60
258,20180415,4,110,50,50,60
258,20180415,5,100,40,40,60
258,20180415,6,100,40,50,50
258,20180415,7,100,40,40,50
258,20180415,8,110,40,30,40
258,20180415,9,120,20,20,40
258,20180415,10,90,20,20,20
258,20180415,11,110,20,20,30
258,20180415,12,20,10,20,30
258,20180415,13,40,30,30,40
258,20180415,14,50,40,30,40
258,20180415,15,60,30,30,40
258,20180415,16,20,20,20,40
258,20180415,17,350,20,20,30
258,20180415,18,60,20,20,20
258,20180415,19,100,20,20,20
258,20180415,20,150,30,40,40
258,20180415,21,160,30,30,40
258,20180415,22,180,30,30,40
258,20180415,23,190,30,40,50
258,20180415,24,170,40,40,50
258,20180416,1,190,50,50,60
258,20180416,2,210,50,50,70
258,20180416,3,230,50,50,70
258,20180416,4,220,40,40,50
258,20180416,5,210,40,50,60
258,20180416,6,230,50,50,60
258,20180416,7,230,60,60,80
258,20180416,8,240,50,60,70
258,20180416,9,240,50,50,60
258,20180416,10,250,50,50,60
258,20180416,11,260,50,60,70
258,20180416,12,250,60,50,70
258,20180416,13,260,60,70,80
258,20180416,14,260,80,80,110
258,20180416,15,260,70,70,100
258,20180416,16,250,70,80,90
258,20180416,17,260,80,70,100
258,20180416,18,250,60,60,80
258,20180416,19,260,60,70,90
258,20180416,20,240,70,50,90
258,20180416,21,220,50,50,60
258,20180416,22,220,50,40,60
258,20180416,23,200,50,50,70
258,20180416,24,200,50,60,60
258,20180417,1,200,60,60,70
258,20180417,2,190,60,70,80
258,20180417,3,190,70,60,80
258,20180417,4,180,60,60,70
258,20180417,5,190,50,50,70
258,20180417,6,170,60,70,80
258,20180417,7,170,70,70,80
258,20180417,8,170,70,70,90
258,20180417,9,180,70,80,90
258,20180417,10,190,70,60,90
258,20180417,11,220,60,50,70
258,20180417,12,220,60,70,80
258,20180417,13,220,70,70,80
258,20180417,14,240,60,70,80
258,20180417,15,240,60,50,70
258,20180417,16,220,50,50,70
258,20180417,17,220,60,70,80
258,20180417,18,220,60,60,80
258,20180417,19,210,60,60,70
258,20180417,20,200,60,50,70
258,20180417,21,190,50,40,60
258,20180417,22,190,50,50,60
258,20180417,23,180,50,40,60
258,20180417,24,180,40,30,50
258,20180418,1,240,20,20,40
258,20180418,2,190,30,40,40
258,20180418,3,170,30,30,40
258,20180418,4,160,40,40,50
258,20180418,5,170,40,40,50
258,20180418,6,180,50,50,60
258,20180418,7,170,50,50,60
258,20180418,8,180,40,30,50
258,20180418,9,190,40,30,40
258,20180418,10,210,30,30,40
258,20180418,11,250,20,20,30
258,20180418,12,270,10,20,20
258,20180418,13,990,20,10,30
258,20180418,14,20,20,20,30
258,20180418,15,20,30,30,40
258,20180418,16,10,40,40,40
258,20180418,17,40,40,50,50
258,20180418,18,30,50,40,60
258,20180418,19,50,50,50,60
258,20180418,20,80,60,60,60
258,20180418,21,80,60,60,60
258,20180418,22,80,60,60,70
258,20180418,23,100,60,70,70
258,20180418,24,100,60,60,70
258,20180419,1,100,60,60,70
258,20180419,2,90,60,60,70
258,20180419,3,110,70,70,70
258,20180419,4,110,50,40,70
258,20180419,5,110,40,40,50
258,20180419,6,120,50,50,60
258,20180419,7,120,50,40,60
258,20180419,8,120,50,60,60
258,20180419,9,110,50,50,60
258,20180419,10,100,40,50,60
258,20180419,11,160,60,80,100
258,20180419,12,160,70,60,100
258,20180419,13,110,30,30,70
258,20180419,14,100,50,80,80
258,20180419,15,100,70,70,90
258,20180419,16,110,60,50,80
258,20180419,17,110,40,40,50
258,20180419,18,120,40,40,50
258,20180419,19,210,30,20,50
258,20180419,20,120,20,30,30
258,20180419,21,130,40,50,50
258,20180419,22,170,40,30,60
258,20180419,23,130,30,40,40
258,20180419,24,120,40,50,50
258,20180420,1,150,50,50,50
258,20180420,2,170,50,50,60
258,20180420,3,200,50,60,70
258,20180420,4,200,50,50,60
258,20180420,5,210,50,40,60
258,20180420,6,210,40,40,50
258,20180420,7,220,40,50,60
258,20180420,8,210,40,40,50
258,20180420,9,220,50,40,60
258,20180420,10,210,40,50,60
258,20180420,11,220,50,50,60
258,20180420,12,280,50,40,60
258,20180420,13,10,30,20,50
258,20180420,14,990,10,10,20
258,20180420,15,250,40,60,70
258,20180420,16,320,50,20,70
258,20180420,17,320,20,30,50
258,20180420,18,340,50,50,70
258,20180420,19,330,50,40,60
258,20180420,20,330,70,70,90
258,20180420,21,340,70,60,80
258,20180420,22,350,60,50,70
258,20180420,23,350,70,80,90
258,20180420,24,350,80,80,90
258,20180421,1,350,80,70,90
258,20180421,2,360,70,70,90
258,20180421,3,20,80,70,90
258,20180421,4,40,60,60,80
258,20180421,5,50,50,40,60
258,20180421,6,30,40,40,50
258,20180421,7,30,50,40,60
258,20180421,8,50,30,40,50
258,20180421,9,30,30,20,50
258,20180421,10,10,30,30,40
258,20180421,11,20,40,40,50
258,20180421,12,350,40,50,50
258,20180421,13,350,50,50,60
258,20180421,14,350,50,50,60
258,20180421,15,360,50,50,60
258,20180421,16,20,50,50,60
258,20180421,17,20,50,50,60
258,20180421,18,30,60,60,70
258,20180421,19,40,70,80,80
258,20180421,20,60,80,90,100
258,20180421,21,70,90,90,110
258,20180421,22,80,90,90,110
258,20180421,23,90,80,80,100
258,20180421,24,100,90,90,110
258,20180422,1,100,100,100,110
258,20180422,2,110,90,80,100
258,20180422,3,110,90,80,100
258,20180422,4,100,80,80,90
258,20180422,5,100,80,70,100
258,20180422,6,100,70,80,90
258,20180422,7,110,70,70,90
258,20180422,8,110,60,60,80
258,20180422,9,80,50,30,70
258,20180422,10,100,40,50,60
258,20180422,11,100,40,30,70
258,20180422,12,90,20,10,30
258,20180422,13,70,10,10,20
258,20180422,14,330,10,20,20
258,20180422,15,360,10,10,20
258,20180422,16,260,60,100,140
258,20180422,17,250,80,70,120
258,20180422,18,240,60,50,80
258,20180422,19,210,50,40,70
258,20180422,20,230,80,130,150
258,20180422,21,240,100,100,140
258,20180422,22,230,100,100,130
258,20180422,23,250,110,110,150
258,20180422,24,240,110,100,130
258,20180423,1,240,100,100,120
258,20180423,2,240,90,90,110
258,20180423,3,260,110,110,130
258,20180423,4,260,100,90,120
258,20180423,5,270,90,90,120
258,20180423,6,260,80,80,100
258,20180423,7,260,70,70,90
258,20180423,8,270,80,80,110
258,20180423,9,250,80,80,100
258,20180423,10,250,90,90,110
258,20180423,11,240,90,90,100
258,20180423,12,250,90,100,120
258,20180423,13,250,90,90,120
258,20180423,14,250,100,100,120
258,20180423,15,250,90,90,120
258,20180423,16,260,100,100,120
258,20180423,17,250,90,90,120
258,20180423,18,250,100,110,120
258,20180423,19,240,100,100,130
258,20180423,20,230,120,120,150
258,20180423,21,230,130,130,160
258,20180423,22,230,140,140,170
258,20180423,23,230,140,140,170
258,20180423,24,220,130,140,160
258,20180424,1,230,130,130,170
258,20180424,2,230,130,130,160
258,20180424,3,240,130,130,170
258,20180424,4,240,140,140,170
258,20180424,5,250,140,140,170
258,20180424,6,250,130,130,160
258,20180424,7,250,120,130,150
258,20180424,8,250,120,120,150
258,20180424,9,240,120,130,140
258,20180424,10,250,120,120,150
258,20180424,11,260,120,120,150
258,20180424,12,250,110,100,140
258,20180424,13,250,90,80,110
258,20180424,14,250,90,100,120
258,20180424,15,260,100,100,120
258,20180424,16,260,100,90,120
258,20180424,17,250,90,80,110
258,20180424,18,230,70,80,90
258,20180424,19,220,80,80,100
258,20180424,20,210,70,60,90
258,20180424,21,210,70,100,130
258,20180424,22,220,150,150,180
258,20180424,23,220,140,140,170
258,20180424,24,230,140,140,170
258,20180425,1,240,160,170,210
258,20180425,2,240,170,170,230
258,20180425,3,240,170,170,220
258,20180425,4,250,180,180,220
258,20180425,5,280,160,150,220
258,20180425,6,280,110,100,170
258,20180425,7,280,100,100,130
258,20180425,8,280,90,100,120
258,20180425,9,280,90,80,120
258,20180425,10,270,90,80,120
258,20180425,11,260,90,100,120
258,20180425,12,260,100,110,130
258,20180425,13,250,110,110,150
258,20180425,14,250,110,120,140
258,20180425,15,260,120,120,150
258,20180425,16,260,120,110,150
258,20180425,17,250,110,110,140
258,20180425,18,250,120,120,150
258,20180425,19,250,110,100,140
258,20180425,20,250,120,110,150
258,20180425,21,260,130,120,170
258,20180425,22,240,110,110,160
258,20180425,23,250,120,110,160
258,20180425,24,250,120,130,150
258,20180426,1,260,130,130,150
258,20180426,2,260,120,110,150
258,20180426,3,260,130,120,160
258,20180426,4,260,130,130,160
258,20180426,5,260,120,120,160
258,20180426,6,270,120,120,150
258,20180426,7,270,120,110,150
258,20180426,8,270,120,110,150
258,20180426,9,250,110,110,150
258,20180426,10,260,120,120,150
258,20180426,11,250,120,120,150
258,20180426,12,260,120,120,150
258,20180426,13,250,120,130,150
258,20180426,14,250,130,130,150
258,20180426,15,250,120,130,150
258,20180426,16,250,120,120,150
258,20180426,17,260,120,120,150
258,20180426,18,250,120,110,140
258,20180426,19,240,110,110,140
258,20180426,20,240,110,110,140
258,20180426,21,240,110,110,140
258,20180426,22,240,110,110,130
258,20180426,23,230,100,100,130
258,20180426,24,230,110,120,130
258,20180427,1,240,100,100,140
258,20180427,2,220,90,80,120
258,20180427,3,220,80,70,100
258,20180427,4,200,80,70,100
258,20180427,5,200,70,60,80
258,20180427,6,200,80,80,90
258,20180427,7,210,80,70,100
258,20180427,8,200,60,60,80
258,20180427,9,200,50,50,70
258,20180427,10,200,50,60,60
258,20180427,11,210,50,50,70
258,20180427,12,190,30,30,60
258,20180427,13,250,30,30,40
258,20180427,14,310,30,20,40
258,20180427,15,330,20,40,60
258,20180427,16,20,40,50,60
258,20180427,17,20,50,50,70
258,20180427,18,70,50,50,70
258,20180427,19,80,70,80,90
258,20180427,20,80,80,80,90
258,20180427,21,90,80,90,100
258,20180427,22,90,80,80,100
258,20180427,23,90,80,80,100
258,20180427,24,120,70,30,100
258,20180428,1,90,40,50,70
258,20180428,2,100,50,50,70
258,20180428,3,160,50,40,60
258,20180428,4,230,60,80,100
258,20180428,5,240,80,90,110
258,20180428,6,240,70,50,110
258,20180428,7,220,50,60,70
258,20180428,8,210,80,80,100
258,20180428,9,210,80,90,100
258,20180428,10,220,80,90,110
258,20180428,11,220,80,80,110
258,20180428,12,220,100,90,140
258,20180428,13,210,80,70,100
258,20180428,14,230,70,60,110
258,20180428,15,260,80,90,110
258,20180428,16,240,80,70,110
258,20180428,17,240,70,70,100
258,20180428,18,240,80,80,90
258,20180428,19,250,80,80,90
258,20180428,20,250,80,60,100
258,20180428,21,240,70,70,80
258,20180428,22,240,70,70,90
258,20180428,23,230,60,60,70
258,20180428,24,220,50,50,60
258,20180429,1,240,50,40,60
258,20180429,2,270,40,50,60
258,20180429,3,280,40,40,50
258,20180429,4,250,30,20,50
258,20180429,5,310,10,10,30
258,20180429,6,990,10,10,20
258,20180429,7,60,20,40,50
258,20180429,8,50,50,50,60
258,20180429,9,40,50,60,70
258,20180429,10,40,50,50,70
258,20180429,11,50,50,60,70
258,20180429,12,60,60,60,70
258,20180429,13,50,70,80,90
258,20180429,14,40,90,100,120
258,20180429,15,40,110,120,140
258,20180429,16,40,130,130,160
258,20180429,17,20,110,110,160
258,20180429,18,30,130,140,180
258,20180429,19,30,140,150,180
258,20180429,20,30,150,150,190
258,20180429,21,20,140,140,180
258,20180429,22,20,130,140,190
258,20180429,23,30,140,160,190
258,20180429,24,40,180,190,220
258,20180430,1,30,180,180,210
258,20180430,2,50,140,130,210
258,20180430,3,30,140,130,180
258,20180430,4,30,120,100,160
258,20180430,5,10,80,80,120
258,20180430,6,20,60,60,90
258,20180430,7,10,60,60,80
258,20180430,8,20,40,20,70
258,20180430,9,260,10,30,40
258,20180430,10,230,50,60,70
258,20180430,11,240,40,40,70
258,20180430,12,220,60,60,80
258,20180430,13,210,70,70,90
258,20180430,14,210,60,50,80
258,20180430,15,210,70,120,150
258,20180430,16,210,140,160,200
258,20180430,17,200,130,110,180
258,20180430,18,200,110,100,160
258,20180430,19,190,120,120,160
258,20180430,20,180,120,120,150
258,20180430,21,190,110,110,140
258,20180430,22,190,120,130,160
258,20180430,23,180,120,120,160
258,20180430,24,230,120,130,150
258,20180501,1,250,130,150,170
258,20180501,2,260,160,170,210
258,20180501,3,260,180,180,230
258,20180501,4,270,190,190,230
258,20180501,5,270,190,180,240
258,20180501,6,270,180,170,230
258,20180501,7,270,170,160,210
258,20180501,8,270,150,150,200
258,20180501,9,260,160,160,200
258,20180501,10,260,150,150,190
258,20180501,11,250,140,140,170
258,20180501,12,250,130,120,160
258,20180501,13,250,120,120,150
258,20180501,14,250,120,110,140
258,20180501,15,250,110,110,130
258,20180501,16,250,90,90,120
258,20180501,17,250,80,80,110
258,20180501,18,240,80,80,100
258,20180501,19,220,60,50,90
258,20180501,20,210,60,50,70
258,20180501,21,180,50,50,60
258,20180501,22,190,50,50,60
258,20180501,23,210,60,60,70
258,20180501,24,210,50,50,70
258,20180502,1,190,50,50,60
258,20180502,2,180,60,60,70
258,20180502,3,180,60,70,80
258,20180502,4,170,70,70,90
258,20180502,5,170,80,80,90
258,20180502,6,180,80,80,100
258,20180502,7,180,80,80,100
258,20180502,8,180,80,90,110
258,20180502,9,180,90,90,120
258,20180502,10,200,90,100,120
258,20180502,11,210,100,100,130
258,20180502,12,190,90,90,120
258,20180502,13,190,90,90,120
258,20180502,14,190,90,100,130
258,20180502,15,190,90,100,130
258,20180502,16,190,90,90,140
258,20180502,17,210,80,70,110
258,20180502,18,230,100,110,150
258,20180502,19,210,120,110,150
258,20180502,20,210,90,80,130
258,20180502,21,220,100,130,160
258,20180502,22,260,110,110,150
258,20180502,23,280,90,80,120
258,20180502,24,290,70,60,100
258,20180503,1,270,70,70,90
258,20180503,2,270,80,80,100
258,20180503,3,280,80,70,90
258,20180503,4,290,70,60,100
258,20180503,5,290,70,70,80
258,20180503,6,290,60,70,80
258,20180503,7,290,70,70,80
258,20180503,8,280,60,50,80
258,20180503,9,290,50,50,70
258,20180503,10,280,50,40,60
258,20180503,11,300,50,40,60
258,20180503,12,360,60,60,70
258,20180503,13,10,60,50,70
258,20180503,14,10,50,50,70
258,20180503,15,20,50,40,60
258,20180503,16,20,40,40,50
258,20180503,17,30,40,40,50
258,20180503,18,10,50,50,60
258,20180503,19,360,50,50,60
258,20180503,20,360,50,50,70
258,20180503,21,30,40,30,60
258,20180503,22,70,30,30,40
258,20180503,23,90,50,60,70
258,20180503,24,110,60,60,70
258,20180504,1,120,50,60,60
258,20180504,2,120,50,40,70
258,20180504,3,120,50,50,60
258,20180504,4,130,40,30,50
258,20180504,5,130,40,40,50
258,20180504,6,130,40,40,50
258,20180504,7,130,40,30,50
258,20180504,8,100,20,20,40
258,20180504,9,70,20,20,30
258,20180504,10,20,20,20,30
258,20180504,11,30,20,20,30
258,20180504,12,360,30,30,40
258,20180504,13,350,40,40,50
258,20180504,14,350,40,50,60
258,20180504,15,350,60,60,70
258,20180504,16,350,60,60,70
258,20180504,17,350,60,60,70
258,20180504,18,360,60,60,70
258,20180504,19,360,60,60,80
258,20180504,20,50,60,60,90
258,20180504,21,60,70,70,80
258,20180504,22,60,70,70,80
258,20180504,23,70,70,80,90
258,20180504,24,80,70,80,90
258,20180505,1,80,70,70,90
258,20180505,2,70,60,60,80
258,20180505,3,70,60,70,80
258,20180505,4,80,60,50,90
258,20180505,5,70,60,60,70
258,20180505,6,70,60,50,70
258,20180505,7,80,50,40,60
258,20180505,8,80,50,40,60
258,20180505,9,60,40,30,50
258,20180505,10,40,30,20,40
258,20180505,11,20,30,30,40
258,20180505,12,360,30,20,40
258,20180505,13,350,20,20,30
258,20180505,14,40,20,20,40
258,20180505,15,20,20,30,30
258,20180505,16,30,30,30,40
258,20180505,17,70,20,20,40
258,20180505,18,90,30,40,50
258,20180505,19,40,60,80,100
258,20180505,20,40,80,80,100
258,20180505,21,40,70,60,90
258,20180505,22,70,60,60,70
258,20180505,23,70,60,50,70
258,20180505,24,70,60,60,70
258,20180506,1,90,60,60,70
258,20180506,2,100,50,50,70
258,20180506,3,110,50,60,70
258,20180506,4,90,60,50,70
258,20180506,5,70,50,60,70
258,20180506,6,90,60,60,70
258,20180506,7,90,60,60,70
258,20180506,8,100,50,50,70
258,20180506,9,90,60,50,70
258,20180506,10,70,50,40,60
258,20180506,11,90,40,40,50
258,20180506,12,50,40,40,50
258,20180506,13,50,40,50,60
258,20180506,14,70,40,50,60
258,20180506,15,80,50,60,70
258,20180506,16,90,60,60,70
258,20180506,17,90,60,70,70
258,20180506,18,100,70,70,80
258,20180506,19,100,70,60,80
258,20180506,20,90,60,50,70
258,20180506,21,90,50,60,60
258,20180506,22,100,60,50,70
258,20180506,23,110,50,50,60
258,20180506,24,110,50,50,60
258,20180507,1,110,60,60,70
258,20180507,2,110,60,60,70
258,20180507,3,120,50,50,60
258,20180507,4,110,50,50,60
258,20180507,5,100,60,60,70
258,20180507,6,100,50,50,70
258,20180507,7,100,50,50,70
258,20180507,8,90,50,50,60
258,20180507,9,90,50,50,60
258,20180507,10,70,40,40,50
258,20180507,11,50,40,40,50
258,20180507,12,40,40,30,40
258,20180507,13,20,40,40,50
258,20180507,14,40,40,40,50
258,20180507,15,30,40,50,60
258,20180507,16,20,50,50,60
258,20180507,17,10,50,50,60
258,20180507,18,10,50,50,60
258,20180507,19,10,50,40,60
258,20180507,20,70,30,40,50
258,20180507,21,90,50,50,60
258,20180507,22,100,50,50,60
258,20180507,23,100,50,60,70
258,20180507,24,90,60,60,70
258,20180508,1,110,60,60,80
258,20180508,2,110,70,70,90
258,20180508,3,110,70,70,80
258,20180508,4,110,70,70,80
258,20180508,5,110,70,70,80
258,20180508,6,110,70,70,80
258,20180508,7,120,60,60,80
258,20180508,8,120,50,40,70
258,20180508,9,100,30,30,40
258,20180508,10,90,30,40,40
258,20180508,11,80,40,50,50
258,20180508,12,80,50,50,50
258,20180508,13,100,50,60,70
258,20180508,14,90,50,60,70
258,20180508,15,120,40,40,60
258,20180508,16,100,30,20,50
258,20180508,17,990,10,10,30
258,20180508,18,360,10,10,20
258,20180508,19,90,10,10,20
258,20180508,20,90,10,20,20
258,20180508,21,270,20,20,30
258,20180508,22,350,30,30,60
258,20180508,23,360,20,20,40
258,20180508,24,90,20,20,30
258,20180509,1,90,30,30,40
258,20180509,2,100,40,50,50
258,20180509,3,110,40,40,50
258,20180509,4,200,20,20,40
258,20180509,5,260,10,10,60
258,20180509,6,90,20,40,40
258,20180509,7,160,40,30,70
258,20180509,8,120,40,40,60
258,20180509,9,250,20,20,50
258,20180509,10,290,30,30,50
258,20180509,11,290,20,20,40
258,20180509,12,340,40,70,90
258,20180509,13,350,70,70,90
258,20180509,14,360,60,60,80
258,20180509,15,350,60,60,80
258,20180509,16,340,70,90,100
258,20180509,17,350,80,70,100
258,20180509,18,340,70,60,90
258,20180509,19,320,60,60,70
258,20180509,20,320,60,60,80
258,20180509,21,320,60,60,80
258,20180509,22,320,50,50,70
258,20180509,23,300,60,60,80
258,20180509,24,310,40,40,70
258,20180510,1,300,60,70,80
258,20180510,2,290,60,60,80
258,20180510,3,280,70,70,90
258,20180510,4,280,60,60,80
258,20180510,5,270,50,50,70
258,20180510,6,270,50,50,80
258,20180510,7,260,50,50,60
258,20180510,8,260,60,60,80
258,20180510,9,260,50,60,80
258,20180510,10,240,60,60,80
258,20180510,11,240,50,50,70
258,20180510,12,300,50,50,70
258,20180510,13,300,60,80,100
258,20180510,14,310,90,80,120
258,20180510,15,330,80,80,120
258,20180510,16,290,90,100,130
